role,latitude,longitude,height,date_time,person_id
Nursery Child,51.504581,-0.111699,1.1,2012-12-10 13:56:08,12
Nursery Child,51.50446,-0.111651,2.54,2012-12-10 13:56:26,12
Nursery Child,51.504465,-0.111287,2.54,2012-12-10 13:56:37,12
Nursery Child,51.504649,-0.111031,3.02,2012-12-10 13:56:52,12
Nursery Child,51.50476,-0.110894,3.98,2012-12-10 13:57:10,12
Nursery Child,51.504841,-0.110767,3.98,2012-12-10 13:57:24,12
Nursery Child,51.504873,-0.110793,3.02,2012-12-10 13:57:55,12
Nursery Child,51.504761,-0.110789,2.06,2012-12-10 13:58:11,12
Nursery Child,51.504551,-0.111104,-2.27,2012-12-10 13:58:31,12
Nursery Child,51.504585,-0.111219,-1.79,2012-12-10 13:58:55,12
Nursery Child,51.504536,-0.111216,-3.23,2012-12-10 13:59:10,12
Nursery Child,51.504574,-0.111215,-8.03,2012-12-10 13:59:29,12
Nursery Child,51.504695,-0.111061,-10.44,2012-12-10 14:00:24,12
Nursery Child,51.504682,-0.111086,-10.44,2012-12-10 14:00:51,12
Nursery Child,51.504785,-0.110941,-12.84,2012-12-10 14:01:17,12
Nursery Child,51.504834,-0.1109,-13.32,2012-12-10 14:01:30,12
Nursery Child,51.504789,-0.110947,-13.32,2012-12-10 14:01:47,12
Nursery Child,51.504637,-0.111077,-12.36,2012-12-10 14:02:06,12
Nursery Child,51.50432,-0.111234,-11.88,2012-12-10 14:02:19,12
Nursery Child,51.503881,-0.111408,-13.32,2012-12-10 14:02:29,12
Nursery Child,51.503943,-0.111235,-12.84,2012-12-10 14:02:42,12
Nursery Child,51.503907,-0.111272,-12.36,2012-12-10 14:03:33,12
Nursery Child,51.503928,-0.111208,-11.88,2012-12-10 14:04:08,12
Nursery Child,51.503942,-0.111229,-11.88,2012-12-10 14:05:30,12
Nursery Child,51.503884,-0.111175,-11.4,2012-12-10 14:06:09,12
Nursery Child,51.503838,-0.111087,-11.4,2012-12-10 14:06:29,12
Nursery Child,51.503964,-0.111116,-10.92,2012-12-10 14:06:58,12
Nursery Child,51.504085,-0.11128,-12.36,2012-12-10 14:07:13,12
Nursery Child,51.504196,-0.11126,-11.4,2012-12-10 14:07:31,12
Nursery Child,51.504444,-0.111245,-4.19,2012-12-10 14:07:55,12
Nursery Child,51.504491,-0.111289,-4.67,2012-12-10 14:08:29,12
Nursery Child,51.504569,-0.111197,-4.67,2012-12-10 14:08:46,12
Nursery Child,51.504678,-0.111106,-4.19,2012-12-10 14:09:22,12
Nursery Child,51.504678,-0.111088,-3.23,2012-12-10 14:09:47,12
Nursery Child,51.50469,-0.11105,-3.23,2012-12-10 14:10:13,12
Nursery Child,51.504742,-0.111131,-6.11,2012-12-10 14:11:28,12
Nursery Child,51.504788,-0.111172,-11.4,2012-12-10 14:11:56,12
Nursery Child,51.504828,-0.111134,-12.36,2012-12-10 14:12:05,12
Nursery Child,51.504812,-0.111105,-14.28,2012-12-10 14:12:24,12
Nursery Child,51.504828,-0.111105,-14.76,2012-12-10 14:12:44,12
Nursery Child,51.504837,-0.111144,-14.76,2012-12-10 14:13:00,12
Nursery Child,51.504872,-0.111073,-15.24,2012-12-10 14:13:19,12
Nursery Child,51.504871,-0.111027,-14.28,2012-12-10 14:13:36,12
Nursery Child,51.504825,-0.111018,-12.36,2012-12-10 14:13:53,12
Nursery Child,51.504736,-0.111064,-11.4,2012-12-10 14:14:33,12
Nursery Child,51.504704,-0.111035,-10.92,2012-12-10 14:15:04,12
Nursery Child,51.504733,-0.110952,-9.48,2012-12-10 14:15:33,12
Nursery Child,51.504718,-0.110973,-8.51,2012-12-10 14:15:48,12
Nursery Child,51.504661,-0.11111,-5.15,2012-12-10 14:16:16,12
Nursery Child,51.504675,-0.111093,-3.71,2012-12-10 14:17:00,12
Nursery Child,51.504689,-0.111038,-3.71,2012-12-10 14:17:26,12
Nursery Child,51.504735,-0.111027,-4.67,2012-12-10 14:17:42,12
Nursery Child,51.504791,-0.111054,-3.71,2012-12-10 14:18:28,12
Nursery Child,51.504804,-0.111253,0.14,2012-12-10 14:19:18,12
Nursery Child,51.504841,-0.111255,0.62,2012-12-10 14:19:33,12
Nursery Child,51.504731,-0.111279,1.1,2012-12-10 14:19:52,12
Nursery Child,51.504816,-0.111156,-0.34,2012-12-10 14:20:15,12
Nursery Child,51.504854,-0.111059,-1.3,2012-12-10 14:20:32,12
Nursery Child,51.504804,-0.110957,-4.19,2012-12-10 14:21:06,12
Nursery Child,51.504885,-0.110954,-3.71,2012-12-10 14:21:19,12
Nursery Child,51.504911,-0.111014,-3.23,2012-12-10 14:21:34,12
Nursery Child,51.504993,-0.110887,-2.27,2012-12-10 14:21:49,12
Nursery Child,51.505235,-0.110452,-0.34,2012-12-10 14:22:07,12
Nursery Child,51.505307,-0.110295,1.58,2012-12-10 14:22:20,12
Nursery Child,51.505062,-0.110586,2.54,2012-12-10 14:22:35,12
Nursery Child,51.504904,-0.11083,2.54,2012-12-10 14:22:50,12
Nursery Child,51.504858,-0.110935,1.1,2012-12-10 14:23:08,12
Nursery Child,51.504728,-0.111133,0.62,2012-12-10 14:23:22,12
Nursery Child,51.50462,-0.111232,-0.34,2012-12-10 14:23:35,12
Nursery Child,51.504521,-0.111336,-0.82,2012-12-10 14:23:53,12
Nursery Child,51.504555,-0.11126,-1.79,2012-12-10 14:24:06,12
Nursery Child,51.504699,-0.111014,-3.71,2012-12-10 14:24:19,12
Nursery Child,51.504765,-0.110917,-4.67,2012-12-10 14:24:42,12
Nursery Child,51.504821,-0.11093,-5.15,2012-12-10 14:25:14,12
Nursery Child,51.504739,-0.110951,-6.11,2012-12-10 14:25:50,12
Nursery Child,51.504681,-0.111045,-6.59,2012-12-10 14:26:03,12
Nursery Child,51.504564,-0.111196,-4.19,2012-12-10 14:26:17,12
Nursery Child,51.504803,-0.110923,0.14,2012-12-10 14:26:40,12
Nursery Child,51.504931,-0.11077,1.58,2012-12-10 14:26:49,12
Nursery Child,51.504987,-0.110858,2.06,2012-12-10 14:27:09,12
Nursery Child,51.504969,-0.110964,3.5,2012-12-10 14:27:25,12
Nursery Child,51.504862,-0.111011,3.5,2012-12-10 14:28:06,12
Nursery Child,51.504765,-0.111076,3.98,2012-12-10 14:28:38,12
Nursery Child,51.504672,-0.111193,2.06,2012-12-10 14:29:07,12
Nursery Child,51.50465,-0.111335,1.58,2012-12-10 14:29:27,12
Nursery Child,51.504621,-0.111449,3.02,2012-12-10 14:29:47,12
Nursery Child,51.504607,-0.111484,3.02,2012-12-10 14:29:49,12
Nursery Child,51.504513,-0.111521,3.5,2012-12-10 14:30:09,12
Nursery Child,51.504583,-0.111175,-0.34,2012-12-10 14:30:31,12
Nursery Child,51.504691,-0.111017,-2.75,2012-12-10 14:30:59,12
Nursery Child,51.504698,-0.111075,-3.71,2012-12-10 14:31:29,12
Nursery Child,51.504709,-0.11104,-2.75,2012-12-10 14:32:19,12
Nursery Child,51.504772,-0.111005,-1.79,2012-12-10 14:32:53,12
Nursery Child,51.504708,-0.111065,-1.79,2012-12-10 14:34:35,12
Nursery Child,51.504678,-0.111069,-1.79,2012-12-10 14:34:48,12
Nursery Child,51.50467,-0.111065,-1.79,2012-12-10 14:35:39,12
Nursery Child,51.504649,-0.111086,-3.23,2012-12-10 14:36:03,12
Nursery Child,51.504676,-0.111148,-3.71,2012-12-10 14:36:51,12
Nursery Child,51.504707,-0.111033,-1.3,2012-12-10 14:37:22,12
Nursery Child,51.504765,-0.11104,-1.3,2012-12-10 14:38:02,12
Nursery Child,51.504758,-0.111026,-4.19,2012-12-10 14:38:33,12
Nursery Child,51.504715,-0.11107,-4.19,2012-12-10 14:38:48,12
Nursery Child,51.504786,-0.110968,-2.27,2012-12-10 14:39:00,12
Nursery Child,51.504787,-0.110965,-1.79,2012-12-10 14:39:02,12
Nursery Child,51.504891,-0.110916,-0.82,2012-12-10 14:39:17,12
Nursery Child,51.504794,-0.111044,-3.71,2012-12-10 14:39:32,12
Nursery Child,51.504646,-0.11109,-3.23,2012-12-10 14:40:03,12
Nursery Child,51.504843,-0.110997,-3.23,2012-12-10 14:40:26,12
Nursery Child,51.50487,-0.111059,-2.75,2012-12-10 14:40:43,12
Nursery Child,51.504849,-0.111021,-2.27,2012-12-10 14:41:00,12
Nursery Child,51.504816,-0.110995,-1.79,2012-12-10 14:41:14,12
Nursery Child,51.504839,-0.110861,-1.3,2012-12-10 14:41:32,12
Nursery Child,51.504944,-0.110695,-2.27,2012-12-10 14:41:46,12
Nursery Child,51.504985,-0.110618,-2.27,2012-12-10 14:42:01,12
Nursery Child,51.504872,-0.110778,-2.27,2012-12-10 14:42:26,12
Nursery Child,51.504782,-0.110867,-1.79,2012-12-10 14:42:45,12
Nursery Child,51.50476,-0.11089,-1.3,2012-12-10 14:43:07,12
Nursery Child,51.504753,-0.111009,-4.19,2012-12-10 14:43:43,12
Nursery Child,51.504759,-0.11104,-5.63,2012-12-10 14:44:00,12
Nursery Child,51.504701,-0.111073,-7.55,2012-12-10 14:44:47,12
Nursery Child,51.504688,-0.111089,-10.92,2012-12-10 14:45:26,12
Nursery Child,51.504733,-0.111048,-9.96,2012-12-10 14:45:43,12
Nursery Child,51.504712,-0.111136,-9.48,2012-12-10 14:46:19,12
Nursery Child,51.50473,-0.111239,-11.4,2012-12-10 14:46:37,12
Nursery Child,51.504745,-0.111269,-11.88,2012-12-10 14:46:59,12
Nursery Child,51.504719,-0.111052,-6.11,2012-12-10 14:47:23,12
Nursery Child,51.504726,-0.111031,-3.23,2012-12-10 14:47:38,12
Nursery Child,51.504626,-0.111018,-1.79,2012-12-10 14:47:54,12
Nursery Child,51.50455,-0.111017,-2.75,2012-12-10 14:48:01,12
Nursery Child,51.504621,-0.11094,-3.23,2012-12-10 14:48:11,12
Nursery Child,51.504668,-0.110967,-3.71,2012-12-10 14:48:28,12
Nursery Child,51.504691,-0.111037,-4.19,2012-12-10 14:48:44,12
Nursery Child,51.504732,-0.111035,3.02,2012-12-10 14:50:06,12
Nursery Child,51.504771,-0.111106,3.98,2012-12-10 14:50:31,12
Nursery Child,51.504827,-0.111131,4.46,2012-12-10 14:50:45,12
Nursery Child,51.504866,-0.111244,5.91,2012-12-10 14:51:01,12
Nursery Child,51.504802,-0.111111,6.39,2012-12-10 14:51:30,12
Nursery Child,51.504684,-0.111074,4.94,2012-12-10 14:52:33,12
Nursery Child,51.504592,-0.111068,3.98,2012-12-10 14:52:53,12
Nursery Child,51.504558,-0.111107,5.42,2012-12-10 14:53:15,12
Nursery Child,51.504712,-0.111092,5.91,2012-12-10 14:53:50,12
Nursery Child,51.50479,-0.111069,5.42,2012-12-10 14:54:07,12
Nursery Child,51.504823,-0.110991,2.54,2012-12-10 14:54:30,12
Nursery Child,51.50474,-0.111023,0.14,2012-12-10 14:55:08,12
Nursery Child,51.504719,-0.111011,0.62,2012-12-10 14:55:33,12
Nursery Child,51.504735,-0.110978,1.1,2012-12-10 14:55:52,12
Nursery Child,51.504713,-0.110965,3.5,2012-12-10 14:56:37,12
Nursery Child,51.504662,-0.111075,3.98,2012-12-10 14:57:53,12
Nursery Child,51.504667,-0.111175,3.5,2012-12-10 14:58:12,12
Nursery Child,51.504674,-0.11125,4.94,2012-12-10 14:58:39,12
Nursery Child,51.50468,-0.111227,5.91,2012-12-10 14:59:07,12
Nursery Child,51.504702,-0.111149,5.91,2012-12-10 14:59:38,12
Nursery Child,51.50471,-0.111088,5.42,2012-12-10 14:59:54,12
Nursery Child,51.504689,-0.111087,4.46,2012-12-10 15:00:30,12
Nursery Child,51.504791,-0.111015,1.1,2012-12-10 15:01:25,12
Nursery Child,51.504784,-0.110857,2.54,2012-12-10 15:01:58,12
Nursery Child,51.50473,-0.110957,1.58,2012-12-10 15:02:19,12
Nursery Child,51.504714,-0.110993,0.62,2012-12-10 15:02:37,12
Nursery Child,51.504785,-0.110951,-1.79,2012-12-10 15:03:43,12
Nursery Child,51.504775,-0.111021,-0.34,2012-12-10 15:04:45,12
Nursery Child,51.504765,-0.110878,-1.3,2012-12-10 15:06:35,12
Nursery Child,51.504752,-0.110969,-3.71,2012-12-10 15:07:52,12
Nursery Child,51.504713,-0.111005,-4.67,2012-12-10 15:08:16,12
Nursery Child,51.504882,-0.110795,-1.3,2012-12-10 15:09:01,12
Nursery Child,51.504845,-0.110824,-1.3,2012-12-10 15:09:16,12
Nursery Child,51.504782,-0.1109,-0.82,2012-12-10 15:09:33,12
Nursery Child,51.504765,-0.110914,1.1,2012-12-10 15:09:57,12
Nursery Child,51.50474,-0.110965,2.54,2012-12-10 15:10:21,12
Nursery Child,51.50471,-0.111032,2.54,2012-12-10 15:10:35,12
Nursery Child,51.504824,-0.110834,3.02,2012-12-10 15:11:31,12
Nursery Child,51.504796,-0.11095,1.58,2012-12-10 15:13:49,12
Nursery Child,51.504769,-0.110901,3.98,2012-12-10 15:14:24,12
Nursery Child,51.504774,-0.11091,5.91,2012-12-10 15:14:50,12
Nursery Child,51.504832,-0.110979,4.94,2012-12-10 15:17:56,12
Nursery Child,51.504788,-0.110923,2.54,2012-12-10 15:19:09,12
Nursery Child,51.504767,-0.110952,2.06,2012-12-10 15:20:01,12
Nursery Child,51.504749,-0.110961,3.5,2012-12-10 15:20:23,12
Nursery Child,51.504755,-0.110921,3.98,2012-12-10 15:20:47,12
Nursery Child,51.504776,-0.110883,3.02,2012-12-10 15:21:21,12
Nursery Child,51.504845,-0.110916,3.98,2012-12-10 15:21:35,12
Nursery Child,51.50509,-0.111048,3.98,2012-12-10 15:21:52,12
Nursery Child,51.505016,-0.111154,3.98,2012-12-10 15:22:14,12
Nursery Child,51.50495,-0.11111,3.98,2012-12-10 15:22:31,12
Nursery Child,51.504895,-0.111032,3.5,2012-12-10 15:22:46,12
Nursery Child,51.504792,-0.110944,4.94,2012-12-10 15:24:42,12
Nursery Child,51.504723,-0.111109,4.94,2012-12-10 15:25:21,12
Nursery Child,51.504686,-0.111033,4.46,2012-12-10 15:26:13,12
Nursery Child,51.504648,-0.111075,4.94,2012-12-10 15:26:34,12
Nursery Child,51.5046,-0.111092,4.46,2012-12-10 15:26:51,12
Nursery Child,51.504559,-0.11111,4.94,2012-12-10 15:27:07,12
Nursery Child,51.504592,-0.111055,4.94,2012-12-10 15:27:14,12
Nursery Child,51.504818,-0.110902,5.91,2012-12-10 15:27:37,12
Nursery Child,51.505008,-0.110651,4.94,2012-12-10 15:27:50,12
Nursery Child,51.50495,-0.110635,4.46,2012-12-10 15:28:04,12
Nursery Child,51.504809,-0.110814,3.02,2012-12-10 15:28:24,12
Nursery Child,51.504761,-0.110862,3.5,2012-12-10 15:28:57,12
Nursery Child,51.504805,-0.111061,3.5,2012-12-10 15:29:54,12
Nursery Child,51.504717,-0.111118,6.39,2012-12-10 15:31:14,12
Nursery Child,51.504682,-0.111018,9.27,2012-12-10 15:31:50,12
Nursery Child,51.504727,-0.110862,3.98,2012-12-10 15:33:04,12
Nursery Child,51.504706,-0.110819,4.46,2012-12-10 15:33:37,12
Nursery Child,51.504714,-0.110919,4.94,2012-12-10 15:34:16,12
Nursery Child,51.504725,-0.11098,4.94,2012-12-10 15:34:46,12
Nursery Child,51.504801,-0.110904,5.42,2012-12-10 15:35:12,12
Nursery Child,51.504859,-0.110797,7.83,2012-12-10 15:35:33,12
Nursery Child,51.504822,-0.110843,9.75,2012-12-10 15:35:57,12
Nursery Child,51.504794,-0.110791,11.67,2012-12-10 15:36:17,12
Nursery Child,51.504689,-0.110985,13.12,2012-12-10 15:37:46,12
Nursery Child,51.504645,-0.111046,13.6,2012-12-10 15:38:09,12
Nursery Child,51.504643,-0.111108,12.63,2012-12-10 15:38:29,12
Nursery Child,51.50468,-0.110999,11.67,2012-12-10 15:39:04,12
Nursery Child,51.504749,-0.111014,13.6,2012-12-10 15:39:33,12
Nursery Child,51.504814,-0.110951,12.63,2012-12-10 15:40:07,12
Nursery Child,51.504773,-0.110956,12.63,2012-12-10 15:40:24,12
Nursery Child,51.504758,-0.110923,11.67,2012-12-10 15:41:02,12
Nursery Child,51.504604,-0.111183,15.04,2012-12-10 15:42:05,12
Nursery Child,51.504522,-0.111154,17.92,2012-12-10 15:42:22,12
Nursery Child,51.504584,-0.110992,19.84,2012-12-10 15:42:37,12
Nursery Child,51.504646,-0.111036,21.77,2012-12-10 15:43:20,12
Nursery Child,51.504588,-0.111178,24.17,2012-12-10 15:43:51,12
Nursery Child,51.504665,-0.111164,23.69,2012-12-10 15:44:36,12
Nursery Child,51.504724,-0.111183,24.65,2012-12-10 15:45:45,12
Nursery Child,51.504768,-0.111203,25.13,2012-12-10 15:46:07,12
Nursery Child,51.504778,-0.111177,23.69,2012-12-10 15:46:23,12
Nursery Child,51.504776,-0.111081,19.36,2012-12-10 15:46:50,12
Nursery Child,51.504615,-0.111292,13.12,2012-12-10 15:47:26,12
Nursery Child,51.504551,-0.111378,11.67,2012-12-10 15:47:40,12
Nursery Child,51.504609,-0.111259,10.23,2012-12-10 15:47:55,12
Nursery Child,51.504658,-0.111171,9.27,2012-12-10 15:48:11,12
Nursery Child,51.504771,-0.11101,6.87,2012-12-10 15:48:50,12
Nursery Child,51.504803,-0.110952,4.46,2012-12-10 15:49:08,12
Nursery Child,51.504759,-0.110925,2.54,2012-12-10 15:49:25,12
Nursery Child,51.504722,-0.111017,-0.34,2012-12-10 15:50:21,12
Nursery Child,51.504704,-0.111112,-0.34,2012-12-10 15:50:46,12
Nursery Child,51.504817,-0.110868,3.02,2012-12-10 15:51:04,12
Nursery Child,51.504821,-0.110829,5.42,2012-12-10 15:51:21,12
Nursery Child,51.504794,-0.110894,6.87,2012-12-10 15:52:03,12
Nursery Child,51.504759,-0.110898,10.71,2012-12-10 15:53:15,12
Nursery Child,51.504636,-0.11083,16.48,2012-12-10 15:54:16,12
Nursery Child,51.504574,-0.110848,18.88,2012-12-10 15:54:41,12
Nursery Child,51.504505,-0.110997,20.81,2012-12-10 15:55:11,12
Nursery Child,51.504255,-0.11161,23.21,2012-12-10 15:55:26,12
Nursery Child,51.504272,-0.111659,25.13,2012-12-10 15:55:41,12
Nursery Child,51.504377,-0.111468,28.5,2012-12-10 15:56:04,12
Nursery Child,51.504431,-0.111505,30.42,2012-12-10 15:56:21,12
Nursery Child,51.504512,-0.111399,30.9,2012-12-10 15:56:36,12
Nursery Child,51.504459,-0.111237,30.9,2012-12-10 15:56:54,12
Nursery Child,51.504532,-0.11106,28.5,2012-12-10 15:57:30,12
Nursery Child,51.504455,-0.111094,28.5,2012-12-10 15:57:46,12
Nursery Child,51.50466,-0.110899,25.13,2012-12-10 15:58:46,12
Nursery Child,51.504558,-0.110911,25.61,2012-12-10 15:59:16,12
Nursery Child,51.504504,-0.111161,26.57,2012-12-10 15:59:36,12
Nursery Child,51.504603,-0.111138,26.09,2012-12-10 15:59:56,12
Nursery Child,51.504718,-0.111108,26.09,2012-12-10 16:00:18,12
Nursery Child,51.504699,-0.111084,24.17,2012-12-10 16:00:37,12
Nursery Child,51.504632,-0.111043,23.69,2012-12-10 16:00:59,12
Nursery Child,51.504639,-0.111006,21.29,2012-12-10 16:01:18,12
Nursery Child,51.504703,-0.110957,18.4,2012-12-10 16:01:40,12
Nursery Child,51.504717,-0.11092,16,2012-12-10 16:02:28,12
Nursery Child,51.504721,-0.110925,15.52,2012-12-10 16:03:00,12
Nursery Child,51.5047,-0.11093,13.12,2012-12-10 16:03:29,12
Nursery Child,51.504689,-0.11098,10.23,2012-12-10 16:03:57,12
Nursery Child,51.504654,-0.110999,10.23,2012-12-10 16:04:58,12
Nursery Child,51.504718,-0.110902,11.67,2012-12-10 16:05:22,12
Nursery Child,51.504715,-0.110877,12.15,2012-12-10 16:05:57,12
Nursery Child,51.504717,-0.110947,10.71,2012-12-10 16:06:14,12
Nursery Child,51.504735,-0.110966,9.75,2012-12-10 16:06:34,12
Nursery Child,51.504766,-0.110938,9.75,2012-12-10 16:06:42,12
Nursery Child,51.504799,-0.110923,7.83,2012-12-10 16:07:02,12
Nursery Child,51.504763,-0.110971,6.39,2012-12-10 16:07:17,12
Nursery Child,51.504771,-0.111025,6.87,2012-12-10 16:07:34,12
Nursery Child,51.504768,-0.111026,7.83,2012-12-10 16:07:51,12
Nursery Child,51.504777,-0.111018,9.27,2012-12-10 16:08:09,12
Nursery Child,51.504766,-0.110872,10.23,2012-12-10 16:08:26,12
Nursery Child,51.504826,-0.110782,12.15,2012-12-10 16:08:43,12
Nursery Child,51.504814,-0.110847,15.04,2012-12-10 16:09:01,12
Nursery Child,51.504675,-0.110841,16.48,2012-12-10 16:09:15,12
Nursery Child,51.504665,-0.110921,14.56,2012-12-10 16:09:39,12
Nursery Child,51.504644,-0.111029,14.56,2012-12-10 16:09:57,12
Nursery Child,51.504642,-0.111083,16,2012-12-10 16:10:21,12
Nursery Child,51.504627,-0.111037,15.52,2012-12-10 16:10:41,12
Nursery Child,51.504689,-0.111088,15.04,2012-12-10 16:10:54,12
Nursery Child,51.504746,-0.11108,14.56,2012-12-10 16:11:00,12
Nursery Child,51.505008,-0.110854,15.04,2012-12-10 16:11:11,12
Nursery Child,51.505006,-0.110807,17.44,2012-12-10 16:11:31,12
Nursery Child,51.50486,-0.110819,18.4,2012-12-10 16:11:55,12
Nursery Child,51.5048,-0.110886,19.36,2012-12-10 16:12:13,12
Nursery Child,51.504707,-0.110882,20.32,2012-12-10 16:12:36,12
Nursery Child,51.504763,-0.110905,20.81,2012-12-10 16:12:59,12
Nursery Child,51.504918,-0.110859,19.84,2012-12-10 16:13:19,12
Nursery Child,51.50505,-0.110653,-13.32,2012-12-10 16:14:34,12
Nursery Child,51.50493,-0.110719,-13.32,2012-12-10 16:14:48,12
Nursery Child,51.504916,-0.110751,-11.88,2012-12-10 16:14:57,12
Nursery Child,51.504856,-0.110872,-6.11,2012-12-10 16:15:15,12
Nursery Child,51.504756,-0.1109,2.06,2012-12-10 16:15:33,12
Nursery Child,51.504747,-0.110854,6.39,2012-12-10 16:15:48,12
Nursery Child,51.504784,-0.110736,8.79,2012-12-10 16:16:04,12
Nursery Child,51.504774,-0.110666,11.19,2012-12-10 16:16:12,12
Nursery Child,51.504918,-0.110459,12.63,2012-12-10 16:16:32,12
Nursery Child,51.505381,-0.110526,9.75,2012-12-10 16:16:46,12
Nursery Child,51.505633,-0.110524,5.91,2012-12-10 16:17:00,12
Nursery Child,51.503487,-0.110999,53.97,2012-12-10 16:20:34,12
Nursery Child,51.504316,-0.110896,57.34,2012-12-10 16:20:56,12
Nursery Child,51.50464,-0.110895,54.93,2012-12-10 16:21:37,12
Nursery Child,51.504687,-0.110851,54.93,2012-12-10 16:21:53,12
Nursery Child,51.50477,-0.110873,54.45,2012-12-10 16:22:17,12
Nursery Child,51.504843,-0.110917,54.45,2012-12-10 16:22:33,12
Nursery Child,51.504831,-0.110925,53.97,2012-12-10 16:22:37,12
Nursery Child,51.50469,-0.110903,51.57,2012-12-10 16:23:00,12
Nursery Child,51.504586,-0.110916,51.09,2012-12-10 16:23:17,12
Nursery Child,51.504558,-0.110917,47.72,2012-12-10 16:23:34,12
Nursery Child,51.50459,-0.110907,45.8,2012-12-10 16:23:47,12
Nursery Child,51.504716,-0.110895,41.95,2012-12-10 16:23:57,12
Nursery Child,51.504844,-0.110885,35.23,2012-12-10 16:24:10,12
Nursery Child,51.50482,-0.110918,30.9,2012-12-10 16:24:26,12
Nursery Child,51.50463,-0.110895,28.5,2012-12-10 16:24:43,12
Nursery Child,51.504533,-0.110859,28.02,2012-12-10 16:24:48,12
Nursery Child,51.504471,-0.110858,27.05,2012-12-10 16:24:55,12
Nursery Child,51.50465,-0.110829,26.57,2012-12-10 16:25:14,12
Nursery Child,51.504767,-0.110882,26.57,2012-12-10 16:25:17,12
Nursery Child,51.505225,-0.110991,24.17,2012-12-10 16:25:53,12
Nursery Child,51.505163,-0.1109,23.69,2012-12-10 16:26:11,12
Nursery Child,51.505017,-0.111008,24.65,2012-12-10 16:26:28,12
Nursery Child,51.504896,-0.110943,23.69,2012-12-10 16:26:37,12
Nursery Child,51.504616,-0.110974,24.17,2012-12-10 16:26:55,12
Nursery Child,51.504583,-0.111028,25.13,2012-12-10 16:27:06,12
Nursery Child,51.504498,-0.111104,28.5,2012-12-10 16:27:24,12
Nursery Child,51.504983,-0.111061,28.98,2012-12-10 16:27:36,12
Nursery Child,51.505001,-0.111031,28.02,2012-12-10 16:27:53,12
Nursery Child,51.504965,-0.111013,28.02,2012-12-10 16:27:59,12
Nursery Child,51.504509,-0.110991,32.82,2012-12-10 16:28:21,12
Nursery Child,51.504483,-0.110936,35.23,2012-12-10 16:28:37,12
Nursery Child,51.50456,-0.110949,34.74,2012-12-10 16:29:01,12
Nursery Child,51.504688,-0.110925,35.23,2012-12-10 16:29:15,12
Nursery Child,51.504755,-0.110898,33.3,2012-12-10 16:29:31,12
Nursery Child,51.504817,-0.11082,31.86,2012-12-10 16:29:47,12
Nursery Child,51.504918,-0.110787,30.42,2012-12-10 16:30:15,12
Nursery Child,51.505208,-0.11065,30.9,2012-12-10 16:30:33,12
Nursery Child,51.505273,-0.110634,31.86,2012-12-10 16:30:38,12
Nursery Child,51.505343,-0.11058,32.34,2012-12-10 16:30:42,12
Nursery Child,51.505229,-0.110703,33.78,2012-12-10 16:30:57,12
Nursery Child,51.505015,-0.110855,33.78,2012-12-10 16:31:16,12
Nursery Child,51.504971,-0.110892,33.78,2012-12-10 16:31:18,12
Nursery Child,51.504724,-0.111064,33.78,2012-12-10 16:31:36,12
Nursery Child,51.504608,-0.111062,34.74,2012-12-10 16:31:55,12
Nursery Child,51.504667,-0.111066,35.71,2012-12-10 16:32:14,12
Nursery Child,51.504794,-0.111059,35.71,2012-12-10 16:32:25,12
Nursery Child,51.505315,-0.110917,34.74,2012-12-10 16:32:41,12
Nursery Child,51.505401,-0.110958,33.3,2012-12-10 16:32:55,12
